"Date","Price","Open","High","Low","Vol.","Change %"
"01/30/2006","1,945.66","1,945.66","1,945.66","1,945.66","","0.12%"
"01/27/2006","1,943.34","1,943.34","1,943.34","1,943.34","","0.79%"
"01/26/2006","1,928.17","1,928.17","1,928.17","1,928.17","","0.73%"
"01/25/2006","1,914.28","1,914.28","1,914.28","1,914.28","","-0.17%"
"01/24/2006","1,917.54","1,917.54","1,917.54","1,917.54","","0.24%"
"01/23/2006","1,912.91","1,912.91","1,912.91","1,912.91","","0.19%"
"01/20/2006","1,909.35","1,909.35","1,909.35","1,909.35","","-1.83%"
"01/19/2006","1,944.98","1,944.98","1,944.98","1,944.98","","0.56%"
"01/18/2006","1,934.21","1,934.21","1,934.21","1,934.21","","-0.38%"
"01/17/2006","1,941.57","1,941.57","1,941.57","1,941.57","","-0.36%"
"01/13/2006","1,948.64","1,948.64","1,948.64","1,948.64","","0.12%"
"01/12/2006","1,946.28","1,946.28","1,946.28","1,946.28","","-0.63%"
"01/11/2006","1,958.56","1,958.56","1,958.56","1,958.56","","0.36%"
"01/10/2006","1,951.53","1,951.53","1,951.53","1,951.53","","-0.03%"
"01/09/2006","1,952.13","1,952.13","1,952.13","1,952.13","","0.37%"
"01/06/2006","1,945.01","1,945.01","1,945.01","1,945.01","","0.96%"
"01/05/2006","1,926.44","1,926.44","1,926.44","1,926.44","","0.00%"
"01/04/2006","1,926.39","1,926.39","1,926.39","1,926.39","","0.39%"
"01/03/2006","1,918.96","1,918.96","1,918.96","1,918.96","","1.64%"
"12/30/2005","1,887.94","1,887.94","1,887.94","1,887.94","","-0.49%"
"12/29/2005","1,897.20","1,897.20","1,897.20","1,897.20","","-0.29%"
"12/28/2005","1,902.74","1,902.74","1,902.74","1,902.74","","0.15%"
"12/27/2005","1,899.93","1,899.93","1,899.93","1,899.93","","-0.96%"
"12/23/2005","1,918.25","1,918.25","1,918.25","1,918.25","","0.06%"
"12/22/2005","1,917.16","1,917.16","1,917.16","1,917.16","","0.45%"
"12/21/2005","1,908.65","1,908.65","1,908.65","1,908.65","","0.25%"
"12/20/2005","1,903.81","1,903.81","1,903.81","1,903.81","","-0.02%"
"12/19/2005","1,904.21","1,904.21","1,904.21","1,904.21","","-0.58%"
"12/16/2005","1,915.40","1,915.40","1,915.40","1,915.40","","-0.28%"
"12/15/2005","1,920.85","1,920.85","1,920.85","1,920.85","","-0.13%"
"12/14/2005","1,923.43","1,923.43","1,923.43","1,923.43","","0.42%"
"12/13/2005","1,915.30","1,915.30","1,915.30","1,915.30","","0.56%"
"12/12/2005","1,904.59","1,904.59","1,904.59","1,904.59","","0.09%"
"12/09/2005","1,902.92","1,902.92","1,902.92","1,902.92","","0.28%"
"12/08/2005","1,897.57","1,897.57","1,897.57","1,897.57","","-0.11%"
"12/07/2005","1,899.69","1,899.69","1,899.69","1,899.69","","-0.48%"
"12/06/2005","1,908.89","1,908.89","1,908.89","1,908.89","","0.13%"
"12/05/2005","1,906.42","1,906.42","1,906.42","1,906.42","","-0.23%"
"12/02/2005","1,910.86","1,910.86","1,910.86","1,910.86","","0.03%"
"12/01/2005","1,910.23","1,910.23","1,910.23","1,910.23","","1.22%"
"11/30/2005","1,887.28","1,887.28","1,887.28","1,887.28","","-0.60%"
"11/29/2005","1,898.74","1,898.74","1,898.74","1,898.74","","0.02%"
"11/28/2005","1,898.37","1,898.37","1,898.37","1,898.37","","-0.84%"
"11/25/2005","1,914.40","1,914.40","1,914.40","1,914.40","","0.21%"
"11/23/2005","1,910.39","1,910.39","1,910.39","1,910.39","","0.35%"
"11/22/2005","1,903.66","1,903.66","1,903.66","1,903.66","","0.51%"
"11/21/2005","1,893.93","1,893.93","1,893.93","1,893.93","","0.53%"
"11/18/2005","1,883.99","1,883.99","1,883.99","1,883.99","","0.45%"
"11/17/2005","1,875.49","1,875.49","1,875.49","1,875.49","","0.94%"
"11/16/2005","1,857.97","1,857.97","1,857.97","1,857.97","","0.20%"
"11/15/2005","1,854.28","1,854.28","1,854.28","1,854.28","","-0.37%"
"11/14/2005","1,861.25","1,861.25","1,861.25","1,861.25","","-0.07%"
"11/11/2005","1,862.56","1,862.56","1,862.56","1,862.56","","0.30%"
"11/10/2005","1,856.90","1,856.90","1,856.90","1,856.90","","0.86%"
"11/09/2005","1,841.00","1,841.00","1,841.00","1,841.00","","0.17%"
"11/08/2005","1,837.80","1,837.80","1,837.80","1,837.80","","-0.30%"
"11/07/2005","1,843.27","1,843.27","1,843.27","1,843.27","","0.22%"
"11/04/2005","1,839.16","1,839.16","1,839.16","1,839.16","","0.02%"
"11/03/2005","1,838.86","1,838.86","1,838.86","1,838.86","","0.46%"
"11/02/2005","1,830.43","1,830.43","1,830.43","1,830.43","","1.01%"
"11/01/2005","1,812.11","1,812.11","1,812.11","1,812.11","","-0.35%"
"10/31/2005","1,818.50","1,818.50","1,818.50","1,818.50","","0.72%"
"10/28/2005","1,805.56","1,805.56","1,805.56","1,805.56","","1.66%"
"10/27/2005","1,776.00","1,776.00","1,776.00","1,776.00","","-1.03%"
"10/26/2005","1,794.56","1,794.56","1,794.56","1,794.56","","-0.43%"
"10/25/2005","1,802.30","1,802.30","1,802.30","1,802.30","","-0.24%"
"10/24/2005","1,806.59","1,806.59","1,806.59","1,806.59","","1.68%"
"10/21/2005","1,776.73","1,776.73","1,776.73","1,776.73","","0.15%"
"10/20/2005","1,774.02","1,774.02","1,774.02","1,774.02","","-1.50%"
"10/19/2005","1,801.01","1,801.01","1,801.01","1,801.01","","1.50%"
"10/18/2005","1,774.32","1,774.32","1,774.32","1,774.32","","-1.00%"
"10/17/2005","1,792.33","1,792.33","1,792.33","1,792.33","","0.30%"
"10/14/2005","1,787.01","1,787.01","1,787.01","1,787.01","","0.83%"
"10/13/2005","1,772.36","1,772.36","1,772.36","1,772.36","","-0.07%"
"10/12/2005","1,773.60","1,773.60","1,773.60","1,773.60","","-0.60%"
"10/11/2005","1,784.22","1,784.22","1,784.22","1,784.22","","-0.20%"
"10/10/2005","1,787.80","1,787.80","1,787.80","1,787.80","","-0.72%"
"10/07/2005","1,800.71","1,800.71","1,800.71","1,800.71","","0.37%"
"10/06/2005","1,794.04","1,794.04","1,794.04","1,794.04","","-0.41%"
"10/05/2005","1,801.40","1,801.40","1,801.40","1,801.40","","-1.45%"
"10/04/2005","1,827.96","1,827.96","1,827.96","1,827.96","","-0.99%"
"10/03/2005","1,846.17","1,846.17","1,846.17","1,846.17","","-0.17%"
"09/30/2005","1,849.33","1,849.33","1,849.33","1,849.33","","0.09%"
"09/29/2005","1,847.62","1,847.62","1,847.62","1,847.62","","0.89%"
"09/28/2005","1,831.32","1,831.32","1,831.32","1,831.32","","0.12%"
"09/27/2005","1,829.13","1,829.13","1,829.13","1,829.13","","0.00%"
"09/26/2005","1,829.05","1,829.05","1,829.05","1,829.05","","0.03%"
"09/23/2005","1,828.54","1,828.54","1,828.54","1,828.54","","0.06%"
"09/22/2005","1,827.54","1,827.54","1,827.54","1,827.54","","0.39%"
"09/21/2005","1,820.49","1,820.49","1,820.49","1,820.49","","-0.91%"
"09/20/2005","1,837.20","1,837.20","1,837.20","1,837.20","","-0.79%"
"09/19/2005","1,851.74","1,851.74","1,851.74","1,851.74","","-0.56%"
"09/16/2005","1,862.11","1,862.11","1,862.11","1,862.11","","0.83%"
"09/15/2005","1,846.76","1,846.76","1,846.76","1,846.76","","0.05%"
"09/14/2005","1,845.84","1,845.84","1,845.84","1,845.84","","-0.33%"
"09/13/2005","1,851.87","1,851.87","1,851.87","1,851.87","","-0.73%"
"09/12/2005","1,865.45","1,865.45","1,865.45","1,865.45","","-0.07%"
"09/09/2005","1,866.74","1,866.74","1,866.74","1,866.74","","0.80%"
"09/08/2005","1,852.00","1,852.00","1,852.00","1,852.00","","-0.38%"
"09/07/2005","1,859.00","1,859.00","1,859.00","1,859.00","","0.26%"
"09/06/2005","1,854.23","1,854.23","1,854.23","1,854.23","","1.27%"
"09/02/2005","1,831.06","1,831.06","1,831.06","1,831.06","","-0.29%"
"09/01/2005","1,836.37","1,836.37","1,836.37","1,836.37","","0.10%"
"08/31/2005","1,834.48","1,834.48","1,834.48","1,834.48","","1.02%"
"08/30/2005","1,815.97","1,815.97","1,815.97","1,815.97","","-0.31%"
"08/29/2005","1,821.56","1,821.56","1,821.56","1,821.56","","0.61%"
"08/26/2005","1,810.52","1,810.52","1,810.52","1,810.52","","-0.60%"
"08/25/2005","1,821.45","1,821.45","1,821.45","1,821.45","","0.23%"
"08/24/2005","1,817.22","1,817.22","1,817.22","1,817.22","","-0.65%"
"08/23/2005","1,829.11","1,829.11","1,829.11","1,829.11","","-0.34%"
"08/22/2005","1,835.32","1,835.32","1,835.32","1,835.32","","0.17%"
"08/19/2005","1,832.29","1,832.29","1,832.29","1,832.29","","0.07%"
"08/18/2005","1,831.09","1,831.09","1,831.09","1,831.09","","-0.09%"
"08/17/2005","1,832.82","1,832.82","1,832.82","1,832.82","","0.10%"
"08/16/2005","1,830.98","1,830.98","1,830.98","1,830.98","","-1.18%"
"08/15/2005","1,852.78","1,852.78","1,852.78","1,852.78","","0.30%"
"08/12/2005","1,847.31","1,847.31","1,847.31","1,847.31","","-0.60%"
"08/11/2005","1,858.43","1,858.43","1,858.43","1,858.43","","0.72%"
"08/10/2005","1,845.16","1,845.16","1,845.16","1,845.16","","-0.14%"
"08/09/2005","1,847.76","1,847.76","1,847.76","1,847.76","","0.67%"
"08/08/2005","1,835.37","1,835.37","1,835.37","1,835.37","","-0.26%"
"08/05/2005","1,840.19","1,840.19","1,840.19","1,840.19","","-0.76%"
"08/04/2005","1,854.30","1,854.30","1,854.30","1,854.30","","-0.74%"
"08/03/2005","1,868.06","1,868.06","1,868.06","1,868.06","","0.10%"
"08/02/2005","1,866.28","1,866.28","1,866.28","1,866.28","","0.71%"
"08/01/2005","1,853.13","1,853.13","1,853.13","1,853.13","","0.10%"
"07/29/2005","1,851.37","1,851.37","1,851.37","1,851.37","","-0.76%"
"07/28/2005","1,865.64","1,865.64","1,865.64","1,865.64","","0.59%"
"07/27/2005","1,854.72","1,854.72","1,854.72","1,854.72","","0.47%"
"07/26/2005","1,846.04","1,846.04","1,846.04","1,846.04","","0.17%"
"07/25/2005","1,842.84","1,842.84","1,842.84","1,842.84","","-0.38%"
"07/22/2005","1,849.81","1,849.81","1,849.81","1,849.81","","0.54%"
"07/21/2005","1,839.80","1,839.80","1,839.80","1,839.80","","-0.66%"
"07/20/2005","1,852.02","1,852.02","1,852.02","1,852.02","","0.49%"
"07/19/2005","1,843.07","1,843.07","1,843.07","1,843.07","","0.67%"
"07/18/2005","1,830.75","1,830.75","1,830.75","1,830.75","","-0.55%"
"07/15/2005","1,840.93","1,840.93","1,840.93","1,840.93","","0.12%"
"07/14/2005","1,838.80","1,838.80","1,838.80","1,838.80","","0.26%"
"07/13/2005","1,833.98","1,833.98","1,833.98","1,833.98","","0.10%"
"07/12/2005","1,832.15","1,832.15","1,832.15","1,832.15","","0.23%"
"07/11/2005","1,827.91","1,827.91","1,827.91","1,827.91","","0.63%"
"07/08/2005","1,816.52","1,816.52","1,816.52","1,816.52","","1.17%"
"07/07/2005","1,795.55","1,795.55","1,795.55","1,795.55","","0.25%"
"07/06/2005","1,791.05","1,791.05","1,791.05","1,791.05","","-0.81%"
"07/05/2005","1,805.68","1,805.68","1,805.68","1,805.68","","0.88%"
"07/01/2005","1,789.85","1,789.85","1,789.85","1,789.85","","0.27%"
"06/30/2005","1,784.99","1,784.99","1,784.99","1,784.99","","-0.71%"
"06/29/2005","1,797.73","1,797.73","1,797.73","1,797.73","","-0.13%"
"06/28/2005","1,800.07","1,800.07","1,800.07","1,800.07","","0.93%"
"06/27/2005","1,783.45","1,783.45","1,783.45","1,783.45","","-0.07%"
"06/24/2005","1,784.77","1,784.77","1,784.77","1,784.77","","-0.76%"
"06/23/2005","1,798.49","1,798.49","1,798.49","1,798.49","","-1.06%"
"06/22/2005","1,817.80","1,817.80","1,817.80","1,817.80","","0.02%"
"06/21/2005","1,817.36","1,817.36","1,817.36","1,817.36","","-0.20%"
"06/20/2005","1,821.06","1,821.06","1,821.06","1,821.06","","-0.07%"
"06/17/2005","1,822.35","1,822.35","1,822.35","1,822.35","","0.50%"
"06/16/2005","1,813.35","1,813.35","1,813.35","1,813.35","","0.36%"
"06/15/2005","1,806.78","1,806.78","1,806.78","1,806.78","","0.22%"
"06/14/2005","1,802.73","1,802.73","1,802.73","1,802.73","","0.26%"
"06/13/2005","1,798.07","1,798.07","1,798.07","1,798.07","","0.25%"
"06/10/2005","1,793.51","1,793.51","1,793.51","1,793.51","","-0.23%"
"06/09/2005","1,797.72","1,797.72","1,797.72","1,797.72","","0.53%"
"06/08/2005","1,788.30","1,788.30","1,788.30","1,788.30","","-0.20%"
"06/07/2005","1,791.89","1,791.89","1,791.89","1,791.89","","-0.01%"
"06/06/2005","1,792.14","1,792.14","1,792.14","1,792.14","","0.13%"
"06/03/2005","1,789.83","1,789.83","1,789.83","1,789.83","","-0.69%"
"06/02/2005","1,802.19","1,802.19","1,802.19","1,802.19","","0.17%"
"06/01/2005","1,799.15","1,799.15","1,799.15","1,799.15","","0.94%"
"05/31/2005","1,782.46","1,782.46","1,782.46","1,782.46","","-0.61%"
"05/27/2005","1,793.34","1,793.34","1,793.34","1,793.34","","0.11%"
"05/26/2005","1,791.41","1,791.41","1,791.41","1,791.41","","0.65%"
"05/25/2005","1,779.81","1,779.81","1,779.81","1,779.81","","-0.34%"
"05/24/2005","1,785.80","1,785.80","1,785.80","1,785.80","","0.02%"
"05/23/2005","1,785.46","1,785.46","1,785.46","1,785.46","","0.39%"
"05/20/2005","1,778.59","1,778.59","1,778.59","1,778.59","","-0.15%"
"05/19/2005","1,781.28","1,781.28","1,781.28","1,781.28","","0.47%"
"05/18/2005","1,773.01","1,773.01","1,773.01","1,773.01","","1.02%"
"05/17/2005","1,755.10","1,755.10","1,755.10","1,755.10","","0.71%"
"05/16/2005","1,742.74","1,742.74","1,742.74","1,742.74","","1.02%"
"05/13/2005","1,725.15","1,725.15","1,725.15","1,725.15","","-0.45%"
"05/12/2005","1,732.89","1,732.89","1,732.89","1,732.89","","-0.99%"
"05/11/2005","1,750.26","1,750.26","1,750.26","1,750.26","","0.47%"
"05/10/2005","1,742.06","1,742.06","1,742.06","1,742.06","","-1.07%"
"05/09/2005","1,760.87","1,760.87","1,760.87","1,760.87","","0.64%"
"05/06/2005","1,749.65","1,749.65","1,749.65","1,749.65","","-0.10%"
"05/05/2005","1,751.47","1,751.47","1,751.47","1,751.47","","-0.25%"
"05/04/2005","1,755.92","1,755.92","1,755.92","1,755.92","","1.27%"
"05/03/2005","1,733.95","1,733.95","1,733.95","1,733.95","","-0.09%"
"05/02/2005","1,735.43","1,735.43","1,735.43","1,735.43","","0.46%"
"04/29/2005","1,727.49","1,727.49","1,727.49","1,727.49","","1.19%"
"04/28/2005","1,707.13","1,707.13","1,707.13","1,707.13","","-1.11%"
"04/27/2005","1,726.21","1,726.21","1,726.21","1,726.21","","0.41%"
"04/26/2005","1,719.09","1,719.09","1,719.09","1,719.09","","-0.89%"
"04/25/2005","1,734.56","1,734.56","1,734.56","1,734.56","","0.87%"
"04/22/2005","1,719.66","1,719.66","1,719.66","1,719.66","","-0.67%"
"04/21/2005","1,731.27","1,731.27","1,731.27","1,731.27","","1.97%"
"04/20/2005","1,697.74","1,697.74","1,697.74","1,697.74","","-1.32%"
"04/19/2005","1,720.43","1,720.43","1,720.43","1,720.43","","0.59%"
"04/18/2005","1,710.27","1,710.27","1,710.27","1,710.27","","0.29%"
"04/15/2005","1,705.26","1,705.26","1,705.26","1,705.26","","-1.67%"
"04/14/2005","1,734.25","1,734.25","1,734.25","1,734.25","","-1.00%"
"04/13/2005","1,751.77","1,751.77","1,751.77","1,751.77","","-1.17%"
"04/12/2005","1,772.43","1,772.43","1,772.43","1,772.43","","0.56%"
"04/11/2005","1,762.56","1,762.56","1,762.56","1,762.56","","0.00%"
"04/08/2005","1,762.52","1,762.52","1,762.52","1,762.52","","-0.83%"
"04/07/2005","1,777.35","1,777.35","1,777.35","1,777.35","","0.60%"
"04/06/2005","1,766.69","1,766.69","1,766.69","1,766.69","","0.25%"
"04/05/2005","1,762.32","1,762.32","1,762.32","1,762.32","","0.45%"
"04/04/2005","1,754.43","1,754.43","1,754.43","1,754.43","","0.28%"
"04/01/2005","1,749.45","1,749.45","1,749.45","1,749.45","","-0.65%"
"03/31/2005","1,760.89","1,760.89","1,760.89","1,760.89","","-0.07%"
"03/30/2005","1,762.09","1,762.09","1,762.09","1,762.09","","1.39%"
"03/29/2005","1,737.94","1,737.94","1,737.94","1,737.94","","-0.74%"
"03/28/2005","1,750.88","1,750.88","1,750.88","1,750.88","","0.24%"
"03/24/2005","1,746.62","1,746.62","1,746.62","1,746.62","","-0.09%"
"03/23/2005","1,748.28","1,748.28","1,748.28","1,748.28","","0.07%"
"03/22/2005","1,747.03","1,747.03","1,747.03","1,747.03","","-1.02%"
"03/21/2005","1,764.98","1,764.98","1,764.98","1,764.98","","-0.49%"
"03/18/2005","1,773.72","1,773.72","1,773.72","1,773.72","","-0.05%"
"03/17/2005","1,774.55","1,774.55","1,774.55","1,774.55","","0.18%"
"03/16/2005","1,771.35","1,771.35","1,771.35","1,771.35","","-0.80%"
"03/15/2005","1,785.61","1,785.61","1,785.61","1,785.61","","-0.75%"
"03/14/2005","1,799.14","1,799.14","1,799.14","1,799.14","","0.57%"
"03/11/2005","1,789.01","1,789.01","1,789.01","1,789.01","","-0.73%"
"03/10/2005","1,802.20","1,802.20","1,802.20","1,802.20","","0.19%"
"03/09/2005","1,798.79","1,798.79","1,798.79","1,798.79","","-1.01%"
"03/08/2005","1,817.12","1,817.12","1,817.12","1,817.12","","-0.47%"
"03/07/2005","1,825.70","1,825.70","1,825.70","1,825.70","","0.26%"
"03/04/2005","1,820.88","1,820.88","1,820.88","1,820.88","","0.96%"
"03/03/2005","1,803.51","1,803.51","1,803.51","1,803.51","","0.03%"
"03/02/2005","1,802.92","1,802.92","1,802.92","1,802.92","","0.01%"
"03/01/2005","1,802.79","1,802.79","1,802.79","1,802.79","","0.57%"
"02/28/2005","1,792.63","1,792.63","1,792.63","1,792.63","","-0.64%"
"02/25/2005","1,804.17","1,804.17","1,804.17","1,804.17","","0.94%"
"02/24/2005","1,787.34","1,787.34","1,787.34","1,787.34","","0.82%"
"02/23/2005","1,772.76","1,772.76","1,772.76","1,772.76","","0.57%"
"02/22/2005","1,762.76","1,762.76","1,762.76","1,762.76","","-1.45%"
"02/18/2005","1,788.65","1,788.65","1,788.65","1,788.65","","0.07%"
"02/17/2005","1,787.41","1,787.41","1,787.41","1,787.41","","-0.79%"
"02/16/2005","1,801.59","1,801.59","1,801.59","1,801.59","","0.03%"
"02/15/2005","1,801.06","1,801.06","1,801.06","1,801.06","","0.34%"
"02/14/2005","1,794.98","1,794.98","1,794.98","1,794.98","","0.08%"
"02/11/2005","1,793.54","1,793.54","1,793.54","1,793.54","","0.72%"
"02/10/2005","1,780.80","1,780.80","1,780.80","1,780.80","","0.42%"
"02/09/2005","1,773.28","1,773.28","1,773.28","1,773.28","","-0.83%"
"02/08/2005","1,788.16","1,788.16","1,788.16","1,788.16","","0.07%"
"02/07/2005","1,786.92","1,786.92","1,786.92","1,786.92","","-0.11%"
"02/04/2005","1,788.82","1,788.82","1,788.82","1,788.82","","1.11%"
"02/03/2005","1,769.26","1,769.26","1,769.26","1,769.26","","-0.25%"
"02/02/2005","1,773.63","1,773.63","1,773.63","1,773.63","","0.33%"
"02/01/2005","1,767.79","1,767.79","1,767.79","1,767.79","","0.69%"
"01/31/2005","1,755.68","1,755.68","1,755.68","1,755.68","","0.85%"
"01/28/2005","1,740.96","1,740.96","1,740.96","1,740.96","","-0.26%"
"01/27/2005","1,745.58","1,745.58","1,745.58","1,745.58","","0.05%"
"01/26/2005","1,744.72","1,744.72","1,744.72","1,744.72","","0.49%"
"01/25/2005","1,736.25","1,736.25","1,736.25","1,736.25","","0.40%"
"01/24/2005","1,729.33","1,729.33","1,729.33","1,729.33","","-0.35%"
"01/21/2005","1,735.42","1,735.42","1,735.42","1,735.42","","-0.64%"
"01/20/2005","1,746.61","1,746.61","1,746.61","1,746.61","","-0.78%"
"01/19/2005","1,760.28","1,760.28","1,760.28","1,760.28","","-0.94%"
"01/18/2005","1,777.03","1,777.03","1,777.03","1,777.03","","0.97%"
"01/14/2005","1,759.98","1,759.98","1,759.98","1,759.98","","0.60%"
"01/13/2005","1,749.48","1,749.48","1,749.48","1,749.48","","-0.86%"
"01/12/2005","1,764.72","1,764.72","1,764.72","1,764.72","","0.41%"
"01/11/2005","1,757.51","1,757.51","1,757.51","1,757.51","","-0.60%"
"01/10/2005","1,768.17","1,768.17","1,768.17","1,768.17","","0.34%"
"01/07/2005","1,762.12","1,762.12","1,762.12","1,762.12","","-0.14%"
"01/06/2005","1,764.63","1,764.63","1,764.63","1,764.63","","0.37%"
"01/05/2005","1,758.07","1,758.07","1,758.07","1,758.07","","-0.35%"
"01/04/2005","1,764.30","1,764.30","1,764.30","1,764.30","","-1.16%"
"01/03/2005","1,784.96","1,784.96","1,784.96","1,784.96","","-0.81%"
"12/31/2004","1,799.55","1,799.55","1,799.55","1,799.55","","-0.13%"
"12/30/2004","1,801.98","1,801.98","1,801.98","1,801.98","","0.01%"
"12/29/2004","1,801.71","1,801.71","1,801.71","1,801.71","","0.01%"
"12/28/2004","1,801.58","1,801.58","1,801.58","1,801.58","","0.72%"
"12/27/2004","1,788.76","1,788.76","1,788.76","1,788.76","","-0.43%"
"12/23/2004","1,796.49","1,796.49","1,796.49","1,796.49","","0.05%"
"12/22/2004","1,795.66","1,795.66","1,795.66","1,795.66","","0.38%"
"12/21/2004","1,788.93","1,788.93","1,788.93","1,788.93","","0.91%"
"12/20/2004","1,772.87","1,772.87","1,772.87","1,772.87","","0.04%"
"12/17/2004","1,772.19","1,772.19","1,772.19","1,772.19","","-0.75%"
"12/16/2004","1,785.51","1,785.51","1,785.51","1,785.51","","-0.20%"
"12/15/2004","1,789.14","1,789.14","1,789.14","1,789.14","","0.20%"
"12/14/2004","1,785.51","1,785.51","1,785.51","1,785.51","","0.39%"
"12/13/2004","1,778.54","1,778.54","1,778.54","1,778.54","","0.91%"
"12/10/2004","1,762.51","1,762.51","1,762.51","1,762.51","","-0.10%"
"12/09/2004","1,764.35","1,764.35","1,764.35","1,764.35","","0.55%"
"12/08/2004","1,754.75","1,754.75","1,754.75","1,754.75","","0.51%"
"12/07/2004","1,745.83","1,745.83","1,745.83","1,745.83","","-1.10%"
"12/06/2004","1,765.33","1,765.33","1,765.33","1,765.33","","-0.07%"
"12/03/2004","1,766.63","1,766.63","1,766.63","1,766.63","","0.07%"
"12/02/2004","1,765.37","1,765.37","1,765.37","1,765.37","","-0.09%"
"12/01/2004","1,766.90","1,766.90","1,766.90","1,766.90","","1.53%"
"11/30/2004","1,740.33","1,740.33","1,740.33","1,740.33","","-0.40%"
"11/29/2004","1,747.34","1,747.34","1,747.34","1,747.34","","-0.33%"
"11/26/2004","1,753.09","1,753.09","1,753.09","1,753.09","","0.09%"
"11/24/2004","1,751.55","1,751.55","1,751.55","1,751.55","","0.42%"
"11/23/2004","1,744.31","1,744.31","1,744.31","1,744.31","","-0.02%"
"11/22/2004","1,744.71","1,744.71","1,744.71","1,744.71","","0.59%"
"11/19/2004","1,734.45","1,734.45","1,734.45","1,734.45","","-1.11%"
"11/18/2004","1,753.97","1,753.97","1,753.97","1,753.97","","0.14%"
"11/17/2004","1,751.57","1,751.57","1,751.57","1,751.57","","0.57%"
"11/16/2004","1,741.72","1,741.72","1,741.72","1,741.72","","-0.70%"
"11/15/2004","1,753.99","1,753.99","1,753.99","1,753.99","","-0.02%"
"11/12/2004","1,754.33","1,754.33","1,754.33","1,754.33","","0.92%"
"11/11/2004","1,738.32","1,738.32","1,738.32","1,738.32","","0.91%"
"11/10/2004","1,722.67","1,722.67","1,722.67","1,722.67","","-0.08%"
"11/09/2004","1,724.08","1,724.08","1,724.08","1,724.08","","-0.03%"
"11/08/2004","1,724.59","1,724.59","1,724.59","1,724.59","","-0.10%"
"11/05/2004","1,726.34","1,726.34","1,726.34","1,726.34","","0.39%"
"11/04/2004","1,719.64","1,719.64","1,719.64","1,719.64","","1.62%"
"11/03/2004","1,692.22","1,692.22","1,692.22","1,692.22","","1.14%"
"11/02/2004","1,673.16","1,673.16","1,673.16","1,673.16","","0.00%"
"11/01/2004","1,673.10","1,673.10","1,673.10","1,673.10","","0.03%"
"10/29/2004","1,672.65","1,672.65","1,672.65","1,672.65","","0.25%"
"10/28/2004","1,668.55","1,668.55","1,668.55","1,668.55","","0.21%"
"10/27/2004","1,665.01","1,665.01","1,665.01","1,665.01","","1.30%"
"10/26/2004","1,643.57","1,643.57","1,643.57","1,643.57","","1.49%"
"10/25/2004","1,619.48","1,619.48","1,619.48","1,619.48","","-0.08%"
"10/22/2004","1,620.85","1,620.85","1,620.85","1,620.85","","-0.97%"
"10/21/2004","1,636.76","1,636.76","1,636.76","1,636.76","","0.26%"
"10/20/2004","1,632.49","1,632.49","1,632.49","1,632.49","","0.05%"
"10/19/2004","1,631.74","1,631.74","1,631.74","1,631.74","","-0.97%"
"10/18/2004","1,647.69","1,647.69","1,647.69","1,647.69","","0.53%"
"10/15/2004","1,639.08","1,639.08","1,639.08","1,639.08","","0.45%"
"10/14/2004","1,631.81","1,631.81","1,631.81","1,631.81","","-0.93%"
"10/13/2004","1,647.13","1,647.13","1,647.13","1,647.13","","-0.72%"
"10/12/2004","1,659.07","1,659.07","1,659.07","1,659.07","","-0.23%"
"10/11/2004","1,662.84","1,662.84","1,662.84","1,662.84","","0.20%"
"10/08/2004","1,659.51","1,659.51","1,659.51","1,659.51","","-0.75%"
"10/07/2004","1,672.08","1,672.08","1,672.08","1,672.08","","-0.99%"
"10/06/2004","1,688.83","1,688.83","1,688.83","1,688.83","","0.70%"
"10/05/2004","1,677.09","1,677.09","1,677.09","1,677.09","","-0.06%"
"10/04/2004","1,678.10","1,678.10","1,678.10","1,678.10","","0.34%"
"10/01/2004","1,672.49","1,672.49","1,672.49","1,672.49","","1.52%"
"09/30/2004","1,647.48","1,647.48","1,647.48","1,647.48","","-0.02%"
"09/29/2004","1,647.79","1,647.79","1,647.79","1,647.79","","0.44%"
"09/28/2004","1,640.62","1,640.62","1,640.62","1,640.62","","0.61%"
"09/27/2004","1,630.67","1,630.67","1,630.67","1,630.67","","-0.59%"
"09/24/2004","1,640.40","1,640.40","1,640.40","1,640.40","","0.16%"
"09/23/2004","1,637.82","1,637.82","1,637.82","1,637.82","","-0.45%"
"09/22/2004","1,645.17","1,645.17","1,645.17","1,645.17","","-1.39%"
"09/21/2004","1,668.39","1,668.39","1,668.39","1,668.39","","0.63%"
"09/20/2004","1,657.88","1,657.88","1,657.88","1,657.88","","-0.56%"
"09/17/2004","1,667.25","1,667.25","1,667.25","1,667.25","","0.45%"
"09/16/2004","1,659.78","1,659.78","1,659.78","1,659.78","","0.28%"
"09/15/2004","1,655.10","1,655.10","1,655.10","1,655.10","","-0.70%"
"09/14/2004","1,666.82","1,666.82","1,666.82","1,666.82","","0.22%"
"09/13/2004","1,663.10","1,663.10","1,663.10","1,663.10","","0.20%"
"09/10/2004","1,659.84","1,659.84","1,659.84","1,659.84","","0.50%"
"09/09/2004","1,651.65","1,651.65","1,651.65","1,651.65","","0.19%"
"09/08/2004","1,648.52","1,648.52","1,648.52","1,648.52","","-0.43%"
"09/07/2004","1,655.65","1,655.65","1,655.65","1,655.65","","0.69%"
"09/03/2004","1,644.25","1,644.25","1,644.25","1,644.25","","-0.42%"
